"","score","text"
"897",0,"@narendramodi <U+092E><U+094B><U+0926><U+0940> <U+0915><U+094B> <U+0932><U+0917><U+093E> PM <U+0915><U+093E> <U+0915><U+093E><U+092E> <U+0938><U+093F><U+0930><U+094D><U+092B> '<U+092B><U+0947><U+0915><U+0928><U+093E>' <U+0939><U+094B><U+0924><U+093E> <U+0939><U+0948>. 
<U+092E><U+0928><U+092E><U+094B><U+0939><U+0928> <U+0938><U+093F><U+0902><U+0939> '<U+092B><U+0947><U+0915><U+0924><U+0947>' <U+0928><U+0939><U+0940> <U+0925><U+0947> (<U+092E><U+0924><U+0932><U+092C> <U+0915><U+093E><U+092E> <U+0928><U+0939><U+0940> <U+0915><U+0930><U+0924><U+0947> <U+0925><U+0947>)

<U+0907><U+0938><U+0932><U+093F><U+090F> <U+092E><U+094B><U+0926><U+0940> PM <U+092C><U+0928> <U+0917><U+090F>"
"898",0,"RT @Neelam_Soti: .@narendramodi ji you rescued people from Yemen and Nepal. Also do something for Hindu victims of Nadia Riots. http://t.co<U+2026>"
"899",0,"@narendramodi jai hind"
"900",2,"RT @XHNews: ""Welcome to China"": Chinese applaud Indian PM @narendramodi's Weibo account http://t.co/k7N0vtIhWx http://t.co/crNWKGVVcr"
"901",0,"RT @OfficeOffRG: My fourth question to @narendramodi ji is ""Kisan aalu 2 rs KG bechta hai, Aalu nan 60 rs ka bikta hai. aissa anyay kyu bha<U+2026>"
"902",0,"RT @Neelam_Soti: .@narendramodi ji you rescued people from Yemen and Nepal. Also do something for Hindu victims of Nadia Riots. http://t.co<U+2026>"
"903",0,"@narendramodi jai ho"
"904",0,"Exclusive Interview of @PMOIndia Sh @narendramodi #YUG #ModiMatters http://t.co/9EXWXW8veI http://t.co/SArP1ycueP"
"905",0,"RT @abpnewstv: No need for dictatorship to run India: PM @narendramodi <U+200B> 

http://t.co/Y6yLjmtc8B http://t.co/JYABvvJNJD"
"906",0,"<U+092A><U+0902><U+0924><U+092A><U+094D><U+0930><U+0927><U+093E><U+0928> <U+092E><U+094B><U+0926><U+0940><U+0902><U+091A><U+094D><U+092F><U+093E> <U+092E><U+0939><U+0924><U+094D><U+0924><U+094D><U+0935><U+0915><U+093E><U+0902><U+0915><U+094D><U+0937><U+0940> <U+092F><U+094B><U+091C><U+0928><U+093E>... <U+092A><U+093E><U+0939><U+093E>, <U+0915><U+093E><U+092F> <U+0906><U+0939><U+0947><U+0924> <U+092F><U+093E> <U+092F><U+094B><U+091C><U+0928><U+093E>... <U+0915><U+0936><U+093E> <U+092A><U+0921><U+0924><U+0940><U+0932> <U+0924><U+0941><U+092E><U+091A><U+094D><U+092F><U+093E> <U+0909><U+092A><U+092F><U+094B><U+0917><U+0940>
- http://t.co/qBDQwLAQEq
#PM #NarendraModi"
"907",3,"RT @MahaveerM_: @narendramodi Govt improved Provisions  of #LAB for the sole benefit &amp; prosperity of farmers
#ModiMatters http://t.co/VF6OT<U+2026>"
"908",0,"RT @TIMEWorld: How @narendramodi wants to change India http://t.co/WHLxMzq4U5 by @nkreports"
"909",0,"RT @amitbaj96745453: Latest Interview of @narendramodi ji with TIME. Share it. 
http://t.co/SurRXJSyMw http://t.co/meG5Eg0F3V"
"910",1,"@narendramodi wow"
"911",0,"RT @Neelam_Soti: .@narendramodi ji the day you were elected PM, Hindus felt secure. But now attacks on Hindus are again picking up from UP <U+2026>"
"912",0,"@narendramodi (3)Thoughts feeds itself with its own words and grows.(4)Dark clouds become heaven's flowers when kissed by light.Tagore.rgds."
"913",0,"<U+0939><U+092E><U+0947><U+0902> <U+0928><U+0939><U+0940> <U+0932><U+0917><U+0924><U+093E>  @narendramodi <U+091C><U+0940> <U+0915><U+094B>  <U+0915><U+0949><U+092E><U+0947><U+0921><U+0940> <U+0938><U+0930><U+094D><U+0915><U+0938> <U+0915><U+0947> <U+0936><U+094B> <U+0905><U+091A><U+094D><U+091B><U+0947> <U+0932><U+0917><U+0924><U+0947> <U+0939><U+094B><U+0902><U+0917><U+0947> <U+0964>  https://t.co/th6S2qpA5d"
"914",3,"RT @MahaveerM_: @narendramodi Govt improved Provisions  of #LAB for the sole benefit &amp; prosperity of farmers
#ModiMatters http://t.co/VF6OT<U+2026>"
"915",0,"Yes #ModiMatters 
#PM Shri @narendramodi ranked No.1 in the world in handling of domestic &amp; international affairs. http://t.co/yo1z2c6lDQ"
"916",2,"RT @ameymahadeshwar: @mediacrooks When @narendramodi can avoid pimps &amp; spin masters like @ndtv @ibnlive, why doesn't he apply same standard<U+2026>"
"917",0,"RT @news24tvchannel: <U+092E><U+094B><U+0926><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0928><U+0947> <U+0915><U+0949><U+0930><U+092A><U+094B><U+0930><U+0947><U+091F><U+094D><U+0938> <U+0915><U+094B> 1 <U+0938><U+093E><U+0932> <U+092E><U+0947><U+0902> <U+0926><U+0940> 62,000 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0915><U+0940> '<U+0938><U+094C><U+0917><U+093E><U+0924>' #NarendraModi http://t.co/2eeD45DdmW http://t.co/K8vV<U+2026>"
"918",0,"Today a historic milestone has been reached in India-Bangladesh relations after the passing of the Constitutional Amendment by Parliament."
"919",0,"RT @IshanMishr: <U+091A><U+0940><U+0928> <U+0928><U+0947> <U+092E><U+0941><U+0938><U+0932><U+092E><U+093E><U+0928><U+094B><U+0902> <U+0915><U+0940> <U+0924><U+093E><U+0915><U+0924> <U+0915><U+092E> <U+0915><U+0930><U+0928><U+0947> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+091C><U+094B> <U+092A><U+0948><U+0902><U+0924><U+0930><U+0947> <U+0905><U+092A><U+0928><U+093E><U+090F><U+0902> <U+0939><U+0948> <U+0909><U+0938><U+0938><U+0947> <U+0905><U+0917><U+0930> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0941><U+091B> <U+0928> <U+0938><U+0940><U+0916><U+0947> <U+0924><U+094B> <U+0906><U+0928><U+0947> <U+0935><U+093E><U+0932><U+093E> <U+0938><U+092E><U+092F> <U+092C><U+0939><U+0941><U+0924> <U+0939><U+093E><U+0928><U+093F><U+0915><U+093E><U+0930><U+0915> <U+0939><U+0948> @nare<U+2026>"
"920",3,"RT @MahaveerM_: @narendramodi Govt improved Provisions  of #LAB for the sole benefit &amp; prosperity of farmers
#ModiMatters http://t.co/VF6OT<U+2026>"
"921",-3,"RT @Neelam_Soti: .@narendramodi ji opposition made fake church attacks a matter of national debate. Why can't BJP trigger a debate on real <U+2026>"
"922",0,"RT @MahikaInfra: @PMOIndia
@narendramodi
@MVENKAIAHNAIDU
@AmitShahOffice
Pls have a look on #RefreshRS to get to know mood of  the nation a<U+2026>"
"923",0,"READ INTERVIEW | @PMOIndia @narendramodi on @TIME magazine's cover

http://t.co/HAwUNDnbhM http://t.co/qMhd6EbL4y"
"924",0,"RT @narendrapjoshi: @OfficeOffRG @VictoryForNamo @narendramodi http://t.co/J5sPBiepzx"
"925",1,"Sattaak!!  Well done #Modisarkar Three Cheers to @narendramodi . When was d last time it happened? https://t.co/6cnQr2bQ6R"
"926",0,"@TimesNow @sambitswaraj @narendramodi  @MrsGandhi @tajinderbagga to make Pappu PM paltu wants ointments from jha  https://t.co/BqghgSn5Wu"
"927",0,"RT @TimeSocial: @narendramodi rocks the cover of Time magazine once again. The world is looking at India &amp; Modi #ModiMatters http://t.co/aR<U+2026>"
"928",0,"RT @KabirTaneja: .@TIME interviews @narendramodi - http://t.co/qKVCO8tS42"
"929",0,"RT @gandhi_pv: Most of what is tweeted under @narendramodi and @arunjaitley is not done by them 
Its a team that is handling these handles <U+2026>"
"930",0,"RT @news24tvchannel: <U+092E><U+094B><U+0926><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0928><U+0947> <U+0915><U+0949><U+0930><U+092A><U+094B><U+0930><U+0947><U+091F><U+094D><U+0938> <U+0915><U+094B> 1 <U+0938><U+093E><U+0932> <U+092E><U+0947><U+0902> <U+0926><U+0940> 62,000 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0915><U+0940> '<U+0938><U+094C><U+0917><U+093E><U+0924>' #NarendraModi http://t.co/2eeD45DdmW http://t.co/K8vV<U+2026>"
"931",-2,"RT @htTweets: No place for imaginary apprehensions over rights of minorities: PM @narendramodi http://t.co/ilGNftUddW http://t.co/lJjxmhuhLp"
"932",0,"RT @Ashishjourno: PM @narendramodi thanx Sonia Gandhi personally walking upto her on passage of Land Boundary Act, in Lok Sabha @abpnewstv"
"933",0,"RT @sureshgoyal24: <U+091C><U+093E><U+092A><U+093E><U+0928> <U+0928><U+0947> <U+092D><U+093E><U+0930><U+0924> <U+092E><U+0947><U+0902> <U+0967><U+0967> <U+0914><U+0926><U+094D><U+092F><U+094B><U+0917><U+093F><U+0915> <U+0915><U+094D><U+0937><U+0947><U+0924><U+094D><U+0930> <U+0932><U+0917><U+093E><U+0928><U+0947> <U+0938><U+094D><U+0925><U+093E><U+0928> <U+091A><U+093F><U+0928><U+094D><U+0939><U+093F><U+0924> <U+0915><U+093F><U+092F><U+0947> .... <U+0915><U+094D><U+092F><U+0942><U+0902>? <U+092E><U+094B><U+0926><U+0940> <U+0924><U+094B> <U+0938><U+0948><U+0930>-<U+0938><U+092A><U+093E><U+091F><U+093E> <U+0915><U+0930><U+0928><U+0947> <U+0917><U+092F><U+093E> <U+0925><U+093E> <U+0928><U+093E>?@narendramodi"
"934",0,"RT @ChaudhryShankar: Yes, #ModiMatters in many ways . @narendramodi on cover page of @TIME once again. Read here http://t.co/UxviyGHREi htt<U+2026>"
"935",0,"@htTweets @narendramodi  Lol!"
"936",0,"RT @tanvi_madan: Can @narendramodi Deliver? @time's look back at the Indian PM's govt's first year. http://t.co/haIsk7dXg2 http://t.co/V6PU<U+2026>"
"937",1,"RT @ETOpinion: Here's why #NarendraModi just cannot afford to take #ArunShourie lightly. @ChaitanyaKalbag
http://t.co/EkMPU7uMO2 http://t.c<U+2026>"
"938",0,"RT @OfficeOffRG: <U+0906> <U+0917><U+092F><U+093E> <U+092E><U+0948><U+0902><U+0964> @narendramodi <U+091C><U+0940> <U+0938><U+094D><U+0935><U+093E><U+0917><U+0924> <U+0928><U+0939><U+0940> <U+0915><U+0930><U+094B><U+0917><U+0947> <U+0939><U+092E><U+093E><U+0930><U+093E><U+0964>"
"939",0,"RT @news24tvchannel: <U+092E><U+094B><U+0926><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0928><U+0947> <U+0915><U+0949><U+0930><U+092A><U+094B><U+0930><U+0947><U+091F><U+094D><U+0938> <U+0915><U+094B> 1 <U+0938><U+093E><U+0932> <U+092E><U+0947><U+0902> <U+0926><U+0940> 62,000 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0915><U+0940> '<U+0938><U+094C><U+0917><U+093E><U+0924>' #NarendraModi http://t.co/2eeD45DdmW http://t.co/K8vV<U+2026>"
"940",-1,"RT @Neelam_Soti: .@narendramodi ji if u speak on killings of Hindus in Nadia that will trigger a national debate on plight of Hindus.That w<U+2026>"
"941",2,"RT @ameymahadeshwar: @mediacrooks When @narendramodi can avoid pimps &amp; spin masters like @ndtv @ibnlive, why doesn't he apply same standard<U+2026>"
"942",-3,"RT @Neelam_Soti: .@narendramodi ji opposition made fake church attacks a matter of national debate. Why can't BJP trigger a debate on real <U+2026>"
"943",0,"RT @arundvyas: <U+090F><U+0915> <U+092C><U+093E><U+0930> <U+092B><U+093F><U+0930> <U+0938><U+0947> ""<U+091F><U+093E><U+0907><U+092E>"" <U+092A><U+0947> @narendramodi @viveklkw @ashok_kansala @brijmohanJi @RITURATHAUR @satyaprakashty1 @HemanshuOm http:/<U+2026>"
"944",1,"RT @Neelam_Soti: .@narendramodi ji u issued statements assuring security of minorities. Please also issue a statement giving assurance to N<U+2026>"
"945",1,"RT @Ikumar7: Rupee crossed our boss @narendramodi age now it's close to 64 against dollar. Now finding sant @SriSri in Iraq's oil well haha<U+2026>"
"946",-1,"Revenge politics by @narendramodi http://t.co/51egCxozei #PappuOnTwitter"
"947",-1,"RT @Neelam_Soti: .@narendramodi ji you sought report from State govt on an alleged Church attack in Haryana. Please also seek report on Nad<U+2026>"
"948",0,"RT @Ashishjourno: PM @narendramodi thanx Sonia Gandhi personally walking upto her on passage of Land Boundary Act, in Lok Sabha @abpnewstv"
"949",0,"@narendramodi still people are under the open sky without having their own shelter...wandering pillar to post ....."
"950",1,"RT @Neelam_Soti: .@narendramodi ji security is prerequisite of development. If Hindus are not secure what will they do of development?"
"951",0,"RT @OfficeOffRG: <U+0906> <U+0917><U+092F><U+093E> <U+092E><U+0948><U+0902><U+0964> @narendramodi <U+091C><U+0940> <U+0938><U+094D><U+0935><U+093E><U+0917><U+0924> <U+0928><U+0939><U+0940> <U+0915><U+0930><U+094B><U+0917><U+0947> <U+0939><U+092E><U+093E><U+0930><U+093E><U+0964>"
"952",-1,"RT @Neelam_Soti: .@narendramodi ji you sought report from State govt on an alleged Church attack in Haryana. Please also seek report on Nad<U+2026>"
"953",0,"RT @OfficeOffRG: My third question to @narendramodi ji is ""Kisan aalu 2 rs KG bechta hai, aalu ka prontha 30 rs ka bikta hai. aissa anyay k<U+2026>"
"954",0,"@narendramodi urged to stand up to China
http://t.co/RPOo2LVdPP
#China #TheLiveMirror"
"955",-1,"RT @Neelam_Soti: .@narendramodi ji you sought report from State govt on an alleged Church attack in Haryana. Please also seek report on Nad<U+2026>"
"956",0,"RT @Neelam_Soti: .@narendramodi ji the day you were elected PM, Hindus felt secure. But now attacks on Hindus are again picking up from UP <U+2026>"
"957",0,"@narendramodi  pls help salman khan to get out off it plssssss modi ji"
"958",0,"RT @nicky4u_aol: ""@MyLoveNamo: @narendramodi http://t.co/K5W4tNw8HL

Read NaMo's full interview here..

#YUG
#ModiMatters"""
"959",1,"RT @sarkar_swati: Excellent set of tweets from @Neelam_Soti demanding that PM @narendramodi speak up on riots against Hindus. Read: https:/<U+2026>"
"960",0,"RT @Neelam_Soti: .@narendramodi ji no big BJP leader came to give solace to victims of Saharanpur riots. Shopkeepers lost a lot in those ri<U+2026>"
"961",1,"RT @sarkar_swati: Excellent set of tweets from @Neelam_Soti demanding that PM @narendramodi speak up on riots against Hindus. Read: https:/<U+2026>"
"962",0,"RT @Neelam_Soti: .@narendramodi ji why don't you send a Home Ministry delegation to inspect Nadia Riots? That will give strength and solace<U+2026>"
"963",0,"RT @narendramodi: I bow to Gurudev Rabindranath Tagore on his birth anniversary. http://t.co/olcyvH6EOI"
"964",0,"RT @IshanMishr: <U+091A><U+0940><U+0928> <U+0928><U+0947> <U+092E><U+0941><U+0938><U+0932><U+092E><U+093E><U+0928><U+094B><U+0902> <U+0915><U+0940> <U+0924><U+093E><U+0915><U+0924> <U+0915><U+092E> <U+0915><U+0930><U+0928><U+0947> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+091C><U+094B> <U+092A><U+0948><U+0902><U+0924><U+0930><U+0947> <U+0905><U+092A><U+0928><U+093E><U+090F><U+0902> <U+0939><U+0948> <U+0909><U+0938><U+0938><U+0947> <U+0905><U+0917><U+0930> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0941><U+091B> <U+0928> <U+0938><U+0940><U+0916><U+0947> <U+0924><U+094B> <U+0906><U+0928><U+0947> <U+0935><U+093E><U+0932><U+093E> <U+0938><U+092E><U+092F> <U+092C><U+0939><U+0941><U+0924> <U+0939><U+093E><U+0928><U+093F><U+0915><U+093E><U+0930><U+0915> <U+0939><U+0948> @nare<U+2026>"
"965",0,"#BJP #NarendraModi Pappu Yadav expelled from RJD, may join hands with BJP: Rajesh Ranjan alias Pappu... http://t.co/n2XSJuBuYT #UHF #HDL"
"966",0,"#BJP #NarendraModi Pappu Yadav Expelled From RJD, May Join Hands With BJP: ""He (Pappu) was hobnobbin... http://t.co/JTwPSewwsp #UHF #HDL"
"967",0,"RT @TIME: TIME's new cover: Why @narendramodi matters. An exclusive interview http://t.co/0qd6AX2ft7
https://t.co/Ttgu729wUD"
"968",0,"RT @Neelam_Soti: .@narendramodi ji you rescued people from Yemen and Nepal. Also do something for Hindu victims of Nadia Riots. http://t.co<U+2026>"
"969",0,"RT @TeamGujarat: Via ""@TIME: TIME's new cover: 
Why @narendramodi matters
exclusive interview http://t.co/9vZ26AMOgj 
https://t.co/zrUHpDsP<U+2026>"
"970",-1,"RT @Neelam_Soti: .@narendramodi ji if u speak on killings of Hindus in Nadia that will trigger a national debate on plight of Hindus.That w<U+2026>"
"971",0,"@OfficeOffRG @VictoryForNamo @narendramodi http://t.co/J5sPBiepzx"
"972",0,"RT @amitbaj96745453: Latest Interview of @narendramodi ji with TIME. Share it. 
http://t.co/SurRXJSyMw http://t.co/meG5Eg0F3V"
"973",3,"RT @MahaveerM_: @narendramodi Govt improved Provisions  of #LAB for the sole benefit &amp; prosperity of farmers
#ModiMatters http://t.co/VF6OT<U+2026>"
"974",1,"RT @Neelam_Soti: .@narendramodi ji u issued statements assuring security of minorities. Please also issue a statement giving assurance to N<U+2026>"
"975",0,"Rahul Gandhi on TWITTER @OfficeOfRG must be COPYING TWEETS from @narendramodi TL for sure from his mobile #NepalEarthquakecondolences"
"976",0,"RT @news24tvchannel: <U+092E><U+094B><U+0926><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0928><U+0947> <U+0915><U+0949><U+0930><U+092A><U+094B><U+0930><U+0947><U+091F><U+094D><U+0938> <U+0915><U+094B> 1 <U+0938><U+093E><U+0932> <U+092E><U+0947><U+0902> <U+0926><U+0940> 62,000 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0915><U+0940> '<U+0938><U+094C><U+0917><U+093E><U+0924>' #NarendraModi http://t.co/2eeD45DdmW http://t.co/K8vV<U+2026>"
"977",0,"RT @amitbaj96745453: Latest Interview of @narendramodi ji with TIME. Share it. 
http://t.co/SurRXJSyMw http://t.co/meG5Eg0F3V"
"978",0,"RT @OfficeOffRG: My third question to @narendramodi ji is ""Kisan aalu 2 rs KG bechta hai, aalu ka prontha 30 rs ka bikta hai. aissa anyay k<U+2026>"
"979",0,"RT @rajutiwary85: Our @PMOIndia Sh @narendramodi is on @TIME again. Why #ModiMatters.The World needs India #YUG http://t.co/9EXWXVQTQ8 http<U+2026>"
"980",1,"@narendramodi ask people like salman to adopt few families as penality.not  jail.jail is for regular offenders.its unintentional ."
"981",0,"RT @vivekagnihotri: The congress sycophancy is such that now they are calling TIME a soot-boot ki magazine. Because they featured @narendra<U+2026>"
"982",-1,"RT @Neelam_Soti: .@narendramodi ji if u speak on killings of Hindus in Nadia that will trigger a national debate on plight of Hindus.That w<U+2026>"
"983",-1,"RT @Er_sandy_18: <U+090F><U+0915> <U+092C><U+093E><U+0930> <U+092B><U+093F><U+0930> @Narendramodi <U+091C><U+0940> @TIME <U+0915><U+0947>
<U+0915><U+0935><U+0930> <U+092A><U+0947><U+091C> <U+092A><U+0930>..
#ModiMatters
&amp;
die haters..!! http://t.co/vVWG92yykd"
"984",0,"RT @narendramodi: I bow to Gurudev Rabindranath Tagore on his birth anniversary. http://t.co/olcyvH6EOI"
"985",0,"RT @Ashishjourno: PM @narendramodi thanx Sonia Gandhi personally walking upto her on passage of Land Boundary Act, in Lok Sabha @abpnewstv"
"986",0,"RT @ronakpanchalrr: Yes, #ModiMatters in many ways . @narendramodi on cover page of @TIME once again. Read here http://t.co/jHl9A0Ts8e"
"987",1,"@SMungantiwar @narendramodi Excellent."
"988",0,"Ky modi ji jandhan mey na luto bema ka bhi 320re kat rhe ho.@Narendramodi_PM"
"989",0,"RT @OfficeOffRG: <U+0906> <U+0917><U+092F><U+093E> <U+092E><U+0948><U+0902><U+0964> @narendramodi <U+091C><U+0940> <U+0938><U+094D><U+0935><U+093E><U+0917><U+0924> <U+0928><U+0939><U+0940> <U+0915><U+0930><U+094B><U+0917><U+0947> <U+0939><U+092E><U+093E><U+0930><U+093E><U+0964>"
"990",0,"RT @OfficeOffRG: My third question to @narendramodi ji is ""Kisan aalu 2 rs KG bechta hai, aalu ka prontha 30 rs ka bikta hai. aissa anyay k<U+2026>"
"991",0,"@narendramodi <U+0917><U+0941><U+0930><U+0941> <U+0926><U+0947><U+0935> <U+0928><U+0947> <U+0935><U+093F><U+0936><U+094D><U+0935> <U+0915><U+094B> <U+091C><U+094D><U+091E><U+093E><U+0928> <U+0924><U+092A><U+0936><U+094D><U+092F><U+093E> <U+0915><U+093E> <U+092E><U+093E><U+0930><U+094D><U+0917> <U+0926><U+093F><U+0916><U+093E><U+092F><U+093E>.<U+0909><U+0928><U+0915><U+0947> <U+0938><U+093E><U+092E><U+0928><U+0947> <U+0938><U+092D><U+0940> <U+0928><U+0924> <U+092E><U+0938><U+094D><U+0924><U+0915> <U+0939><U+0941><U+092F><U+0947>.<U+092A><U+094D><U+0930><U+0923><U+093E><U+092E><U+0917><U+0941><U+0930><U+0942> <U+0926><U+0947><U+0935>"
"992",3,"RT @MahaveerM_: @narendramodi Govt improved Provisions  of #LAB for the sole benefit &amp; prosperity of farmers
#ModiMatters http://t.co/VF6OT<U+2026>"
"993",0,"RT @amitbaj96745453: Latest Interview of @narendramodi ji with TIME. Share it. 
http://t.co/SurRXJSyMw http://t.co/meG5Eg0F3V"
"994",-1,"RT @RamraoKP_: Bazaru Media @IndianExpress again published fake report against @narendramodi ji.. @arunjaitley http://t.co/UgvtmwM2ZO"
"995",0,"RT @ask0704: Why @narendramodi matters .. Time magazine on the PM http://t.co/703O5ACIH0 http://t.co/703O5ACIH0"
"996",0,"RT @minhazmerchant: Long, clear-headed cover story &amp; interview in @TIME with PM @narendramodi http://t.co/2dhak5N2ff"
"997",0,"<U+092A><U+0940><U+0932><U+0940><U+092D><U+0940><U+0924>: <U+092B><U+093E><U+0901><U+0938><U+0940> <U+092A><U+0930> <U+0932><U+091F><U+0915><U+093E> <U+0915><U+093F><U+0938><U+093E><U+0928>
Read : http://t.co/wx1HCGiGoL #FarmarSucide
@yadavakhilesh @CMOfficeUP @narendramodi http://t.co/9nzRlzFWsg"
